Country	County	Month	Source	State	Unit	Value	Variable	Year
South Sudan	Panyikang	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Malakal	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Baliet	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Fashoda	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Melut	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Manyo	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Renk	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Maban	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Maban	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ezo	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Abiemnhom	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Abiemnhom	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Abyei	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Abyei	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mayendit	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mayendit	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Koch	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ibba	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Cueibet	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Cueibet	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Gogrial East	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Uror	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Uror	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Fangak	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Kajo-Keji	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Panyijiar	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Panyijiar	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Lopa/Lafon	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Canal/Pigi	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Rumbek North	10.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil South	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil West	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil North	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil East	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Leer	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Leer	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayom	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj East	10.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj North	10.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic	10.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Duk	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Akobo	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Ayod	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Nyirol	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Abiemnhom	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayendit	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Cueibet	10.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Uror	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Panyijiar	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pariang	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Maban	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Abyei	10.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pibor	10.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Abyei	1.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Abyei	1.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Abyei	4.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Abyei	4.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Morobo	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Yei	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Maridi	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Mundri West	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Yambio	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Nzara	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Tambura	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Nagero	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Ezo	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Abyei	7.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Ibba	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Kajo-Keji	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Lainya	7.0	FEWSNET	Central Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Juba	7.0	FEWSNET	Central Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Terekeka	7.0	FEWSNET	Central Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Magwi	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Ikotos	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Kapoeta South	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Budi	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Torit	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Yirol West	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Wulu	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Rumbek East	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Rumbek North	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Rumbek Centre	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Yirol East	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Aweil South	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Aweil Centre	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Aweil West	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Aweil North	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Aweil East	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Tonj South	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Tonj East	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Tonj North	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Gogrial West	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Twic	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Wau	7.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Jur River	7.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Raga	7.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Mundri East	7.0	FEWSNET	Western Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Mvolo	7.0	FEWSNET	Western Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Melut	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Renk	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Cueibet	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Gogrial East	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Kapoeta North	7.0	FEWSNET	Eastern Equatoria	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Kapoeta East	7.0	FEWSNET	Eastern Equatoria	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Awerial	7.0	FEWSNET	Lakes	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Mayom	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Pariang	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Bor South	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Pibor	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Twic East	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Pochalla	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Ayod	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Ulang	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Maiwut	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Longochuk	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Fashoda	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Manyo	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Maban	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Abiemnhom	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Abyei	7.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Fangak	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Lopa/Lafon	7.0	FEWSNET	Eastern Equatoria	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Rubkona	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Mayendit	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Koch	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Panyijiar	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Leer	7.0	FEWSNET	Unity	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Guit	7.0	FEWSNET	Unity	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Duk	7.0	FEWSNET	Jonglei	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Akobo	7.0	FEWSNET	Jonglei	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Nyirol	7.0	FEWSNET	Jonglei	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Luakpiny/Nasir	7.0	FEWSNET	Upper Nile	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Panyikang	7.0	FEWSNET	Upper Nile	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Malakal	7.0	FEWSNET	Upper Nile	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Baliet	7.0	FEWSNET	Upper Nile	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Mayendit	7.0	FEWSNET	Unity	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Koch	7.0	FEWSNET	Unity	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Koch	7.0	FEWSNET	Unity	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Uror	7.0	FEWSNET	Jonglei	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Canal/Pigi	7.0	FEWSNET	Jonglei	IPC Phase	4	IPC Phase Classification	2014
South Sudan	Morobo	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Lainya	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Yei	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Juba	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Terekeka	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Magwi	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Ikotos	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Budi	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Torit	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Yirol West	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Wulu	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Rumbek East	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Rumbek North	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Rumbek Centre	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Yirol East	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Aweil South	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Aweil Centre	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Aweil West	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Aweil North	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Aweil East	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Tonj South	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Tonj East	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Tonj North	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Gogrial West	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Twic	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Wau	10.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Jur River	10.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Raga	10.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Maridi	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Mundri West	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Mundri East	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Yambio	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Nzara	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Mvolo	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Tambura	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Nagero	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Melut	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Renk	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Ezo	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Abyei	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Ibba	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Cueibet	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Gogrial East	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Kajo-Keji	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2014
South Sudan	Kapoeta South	10.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Kapoeta North	10.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Kapoeta East	10.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Awerial	10.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Mayom	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Pariang	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Bor South	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Pibor	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Twic East	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Pochalla	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Akobo	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Maiwut	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Longochuk	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Malakal	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Fashoda	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Manyo	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Maban	10.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Abiemnhom	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Fangak	10.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Lopa/Lafon	10.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Leer	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Panyijiar	10.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2014
South Sudan	Guit	10.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Rubkona	10.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Duk	10.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Ayod	10.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Nyirol	10.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Ulang	10.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Luakpiny/Nasir	10.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Panyikang	10.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Baliet	10.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Abyei	10.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Mayendit	10.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Koch	10.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Uror	10.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Canal/Pigi	10.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2014
South Sudan	Morobo	1.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Lainya	1.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Yei	1.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Juba	1.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Terekeka	1.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Magwi	1.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Ikotos	1.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Budi	1.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Torit	1.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Gogrial West	1.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Wau	1.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Jur River	1.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Raga	1.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Maridi	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Mundri West	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Mundri East	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Yambio	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Nzara	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Mvolo	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Tambura	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Nagero	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Renk	1.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Ezo	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Abyei	1.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Ibba	1.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Kajo-Keji	1.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Pochalla	1.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2015
South Sudan	Kapoeta South	1.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2015
South Sudan	Kapoeta North	1.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2015
South Sudan	Kapoeta East	1.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2015
