Country	County	Value	Month	State	Year	Variable	Unit	Source
South Sudan	Gogrial East	2	10	Warrap	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	10	Eastern Equatoria	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	3	10	Unity	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	3	10	Unity	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	3	10	Warrap	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	3	10	Jonglei	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	3	10	Jonglei	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	3	10	Unity	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	3	10	Warrap	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	10	Jonglei	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	3	10	Jonglei	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	10	Jonglei	2011	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	1	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	1	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	1	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	1	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	1	1	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	1	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	1	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	1	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	1	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	1	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	1	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	1	1	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	1	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	1	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	1	1	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	1	1	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	1	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	1	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	1	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	1	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	1	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	1	1	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	1	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	1	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	2	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	2	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	2	1	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	2	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	2	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	2	1	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	2	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	2	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	2	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	2	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	1	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	3	1	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	3	1	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	3	1	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	3	1	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	3	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	3	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	3	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	3	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	3	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	3	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	3	1	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	3	1	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	3	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	3	1	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	1	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	4	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	4	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	4	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	4	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	1	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	1	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	1	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	1	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	1	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	1	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	1	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	1	4	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	1	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	1	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	4	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	1	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	4	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	2	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	2	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	2	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	2	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	2	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	2	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	2	4	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	2	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	2	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	2	4	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	2	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	2	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	2	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	2	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	2	4	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	4	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	2	4	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	3	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	3	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	3	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	3	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	3	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	3	4	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	3	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	3	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	3	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	3	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	3	4	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	3	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	3	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	3	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	3	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	3	4	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	3	4	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	4	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	7	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	7	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	7	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	7	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	1	7	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	1	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	1	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	7	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	7	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	1	7	Eastern Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	7	Central Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	7	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	2	7	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	2	7	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	7	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	7	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	7	Warrap	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	2	7	Western Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	2	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	2	7	Western Equatoria	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	7	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	2	7	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	7	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	2	7	Jonglei	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	2	7	Upper Nile	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	2	7	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	2	7	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	2	7	Lakes	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	2	7	Unity	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	3	7	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	3	7	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	3	7	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	3	7	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	3	7	Northern Bahr el Ghazal	2012	IPC Phase Classification	IPC Phase	FEWSNET
